mort,category,geography,YEAR,SEX,deaths,population,crude_rate_per_100000,age_standardised_rate_per_100000,rate_ratio,premature_deaths,premature_deaths_percent,premature_deaths_asr_per_100000,potential_years_of_life_lost,pyll_rate_per_1000,potentially_avoidable_deaths,pad_percent,pad_asr_per_100000,median_age
LGA32450,Local Government Area (LGA),Cloncurry,2019,Males,7,"1,950",368.3,538.9,1.05,6,,,111,58.5,4,,,
LGA32450,Local Government Area (LGA),Cloncurry,2020,Males,12,"2,002",583.0,538.9,1.05,9,76.9,,119,60.6,5,,,68.5
LGA32450,Local Government Area (LGA),Cloncurry,2021,Males,13,"2,106",596.8,538.9,1.05,9,71.4,,156,76.0,6,,,72.0
LGA32450,Local Government Area (LGA),Cloncurry,2022,Males,13,"2,141",628.9,538.9,1.05,12,86.7,,259,124.7,5,46.2,,63.5
LGA32450,Local Government Area (LGA),Cloncurry,2023,Males,11,"2,196",490.6,538.9,1.05,6,58.3,,118,55.3,4,,,74.0
LGA32500,Local Government Area (LGA),Cook,2019,Males,16,"2,418",669.9,538.9,1.05,12,75.0,,229,98.2,9,71.4,,68.0
LGA32500,Local Government Area (LGA),Cook,2020,Males,20,"2,423",811.6,538.9,1.05,12,58.8,,237,101.7,8,70.0,,71.5
LGA32500,Local Government Area (LGA),Cook,2021,Males,18,"2,432",737.2,538.9,1.05,9,48.4,,116,49.8,3,,,75.2
LGA32500,Local Government Area (LGA),Cook,2022,Males,19,"2,445",780.5,538.9,1.05,13,69.7,,184,79.2,9,65.2,,68.3
LGA32500,Local Government Area (LGA),Cook,2023,Males,14,"2,481",559.6,538.9,1.05,9,62.5,,130,55.3,7,,,68.0
LGA32600,Local Government Area (LGA),Croydon,2019,Males,1,151,369.0,538.9,1.05,0,,,2,12.1,0,,,
LGA32600,Local Government Area (LGA),Croydon,2020,Males,1,148,375.9,538.9,1.05,1,,,6,41.2,1,,,
LGA32600,Local Government Area (LGA),Croydon,2021,Males,1,147,757.6,538.9,1.05,0,,,16,118.3,0,,,
LGA32600,Local Government Area (LGA),Croydon,2022,Males,1,142,585.9,538.9,1.05,1,,,12,94.2,1,,,
LGA32600,Local Government Area (LGA),Croydon,2023,Males,1,143,974.7,538.9,1.05,1,,,7,55.8,1,,,
LGA32750,Local Government Area (LGA),Diamantina,2019,Males,1,136,814.5,538.9,1.05,1,,,4,31.9,0,,,
LGA32750,Local Government Area (LGA),Diamantina,2020,Males,2,134,1376.1,538.9,1.05,1,,,17,132.1,1,,,
LGA32750,Local Government Area (LGA),Diamantina,2021,Males,1,132,1020.4,538.9,1.05,0,,,5,36.6,0,,,
LGA32750,Local Government Area (LGA),Diamantina,2022,Males,1,132,464.3,538.9,1.05,0,,,7,54.3,0,,,
LGA32750,Local Government Area (LGA),Diamantina,2023,Males,1,135,820.4,538.9,1.05,0,,,10,80.1,0,,,
LGA32770,Local Government Area (LGA),Doomadgee,2019,Males,5,746,604.9,538.9,1.05,3,,,76,105.4,2,,,
LGA32770,Local Government Area (LGA),Doomadgee,2020,Males,4,746,529.7,538.9,1.05,3,,,56,77.6,2,,,
LGA32770,Local Government Area (LGA),Doomadgee,2021,Males,5,747,718.1,538.9,1.05,4,,,72,99.8,2,,,
LGA32770,Local Government Area (LGA),Doomadgee,2022,Males,6,748,754.4,538.9,1.05,4,,,84,116.0,2,,,
LGA32770,Local Government Area (LGA),Doomadgee,2023,Males,6,756,783.6,538.9,1.05,5,,,79,107.7,3,,,
LGA32810,Local Government Area (LGA),Douglas,2019,Males,48,"6,265",770.8,598.5,0.97,26,54.3,301.7,326,56.0,12,46.4,,72.5
LGA32810,Local Government Area (LGA),Douglas,2020,Males,53,"6,294",847.6,619.0,1.06,34,64.1,396.8,489,84.0,20,58.9,267.9,70.5
LGA32810,Local Government Area (LGA),Douglas,2021,Males,60,"6,338",951.7,703.7,1.18,32,53.3,362.8,477,81.6,17,53.1,,74.3
LGA32810,Local Government Area (LGA),Douglas,2022,Males,69,"6,433",1078.0,786.5,1.22,31,45.0,356.5,519,87.9,13,42.1,,76.9
LGA32810,Local Government Area (LGA),Douglas,2023,Males,66,"6,511",1017.4,736.3,1.22,32,48.5,358.3,540,90.3,14,43.9,,75.3
LGA33100,Local Government Area (LGA),Etheridge,2019,Males,1,391,369.0,538.9,1.05,1,,,4,12.1,0,,,
LGA33100,Local Government Area (LGA),Etheridge,2020,Males,1,384,375.9,538.9,1.05,1,,,14,41.2,1,,,
LGA33100,Local Government Area (LGA),Etheridge,2021,Males,3,381,757.6,538.9,1.05,1,,,41,118.3,1,,,
LGA33100,Local Government Area (LGA),Etheridge,2022,Males,2,370,585.9,538.9,1.05,2,,,32,94.2,1,,,
LGA33100,Local Government Area (LGA),Etheridge,2023,Males,4,370,974.7,538.9,1.05,2,,,19,55.8,1,,,
LGA33200,Local Government Area (LGA),Flinders (Qld),2019,Males,7,767,945.2,538.9,1.05,2,,,47,65.2,1,,,
LGA33200,Local Government Area (LGA),Flinders (Qld),2020,Males,7,768,881.6,538.9,1.05,4,,,48,66.6,3,,,
LGA33200,Local Government Area (LGA),Flinders (Qld),2021,Males,6,778,745.8,538.9,1.05,3,,,45,61.8,2,,,
LGA33200,Local Government Area (LGA),Flinders (Qld),2022,Males,6,783,803.0,538.9,1.05,4,,,32,44.4,2,,,
LGA33200,Local Government Area (LGA),Flinders (Qld),2023,Males,5,784,678.6,538.9,1.05,0,,,36,49.8,0,,,
LGA33220,Local Government Area (LGA),Fraser Coast,2019,Males,675,"53,201",1269.6,712.3,1.15,259,38.3,299.8,"3,072",64.8,123,47.5,153.1,78.4
LGA33220,Local Government Area (LGA),Fraser Coast,2020,Males,645,"54,004",1193.6,709.3,1.22,247,38.3,336.2,"3,648",76.3,112,45.4,164.6,79.0
LGA33220,Local Government Area (LGA),Fraser Coast,2021,Males,650,"55,121",1178.5,662.0,1.11,269,41.4,327.7,"3,576",73.8,130,48.3,178.6,77.7
LGA33220,Local Government Area (LGA),Fraser Coast,2022,Males,753,"56,482",1332.4,712.7,1.1,261,34.7,298.3,"3,373",68.3,130,49.8,166.2,79.1
LGA33220,Local Government Area (LGA),Fraser Coast,2023,Males,770,"57,797",1333.1,721.2,1.19,297,38.5,342.4,"3,671",73.1,141,47.5,174.8,78.7
LGA33360,Local Government Area (LGA),Gladstone,2019,Males,174,"32,437",536.4,657.5,1.06,99,56.9,272.3,"1,410",45.2,58,58.6,161.8,73.0
LGA33360,Local Government Area (LGA),Gladstone,2020,Males,210,"32,571",644.7,735.3,1.26,119,56.7,329.9,"2,236",71.5,66,55.5,194.0,72.3
LGA33360,Local Government Area (LGA),Gladstone,2021,Males,170,"32,765",518.8,571.7,0.96,89,52.4,226.4,"1,216",38.8,42,47.2,112.2,74.3
LGA33360,Local Government Area (LGA),Gladstone,2022,Males,226,"33,160",681.5,735.2,1.14,109,48.2,283.0,"1,713",54.3,61,56.0,161.9,75.6
LGA33360,Local Government Area (LGA),Gladstone,2023,Males,231,"33,861",682.2,679.6,1.12,122,52.8,305.4,"1,904",59.3,57,46.7,148.4,74.5
LGA33430,Local Government Area (LGA),Gold Coast,2019,Males,"1,935","300,023",645.0,553.7,0.9,774,40.0,230.3,"11,886",42.4,396,51.2,121.7,78.8
LGA33430,Local Government Area (LGA),Gold Coast,2020,Males,"1,895","305,754",619.8,521.0,0.89,730,38.5,211.2,"10,906",38.3,364,49.9,108.5,79.2
LGA33430,Local Government Area (LGA),Gold Coast,2021,Males,"2,047","309,329",661.8,544.0,0.91,756,36.9,218.1,"12,046",41.9,402,53.2,119.2,79.9
LGA33430,Local Government Area (LGA),Gold Coast,2022,Males,"2,433","315,833",770.3,620.4,0.96,800,32.9,227.8,"12,503",42.8,388,48.5,112.7,80.5
LGA33430,Local Government Area (LGA),Gold Coast,2023,Males,"2,234","325,329",686.7,553.5,0.92,801,35.9,226.8,"13,503",44.9,405,50.6,116.8,79.9
LGA33610,Local Government Area (LGA),Goondiwindi,2019,Males,60,"5,330",1128.4,831.5,1.35,26,43.3,373.1,333,67.5,18,69.2,,78.0
LGA33610,Local Government Area (LGA),Goondiwindi,2020,Males,62,"5,280",1176.4,924.4,1.59,28,45.2,483.1,546,112.5,11,39.4,,76.0
LGA33610,Local Government Area (LGA),Goondiwindi,2021,Males,41,"5,219",787.8,615.0,1.03,22,53.7,385.7,463,96.7,14,63.6,,72.8
LGA33610,Local Government Area (LGA),Goondiwindi,2022,Males,56,"5,234",1071.8,719.8,1.11,18,32.2,,217,45.3,8,44.5,,80.7
LGA33610,Local Government Area (LGA),Goondiwindi,2023,Males,50,"5,256",953.3,674.7,1.12,18,36.0,,343,71.6,11,61.1,,80.7
LGA33620,Local Government Area (LGA),Gympie,2019,Males,245,"26,200",933.6,614.9,1.0,100,41.0,251.1,"1,149",48.1,55,55.0,144.0,77.8
LGA33620,Local Government Area (LGA),Gympie,2020,Males,236,"26,442",894.2,606.5,1.04,101,42.8,281.6,"1,469",61.2,51,50.5,156.6,77.7
LGA33620,Local Government Area (LGA),Gympie,2021,Males,253,"26,851",943.9,644.0,1.08,111,43.9,328.5,"2,005",82.7,59,53.2,194.6,76.7
LGA33620,Local Government Area (LGA),Gympie,2022,Males,307,"27,493",1115.0,707.6,1.09,121,39.6,317.8,"1,831",74.2,60,49.6,164.2,79.1
LGA33620,Local Government Area (LGA),Gympie,2023,Males,313,"27,865",1121.7,698.7,1.16,114,36.6,290.9,"1,787",71.9,55,48.3,148.6,78.8
LGA33800,Local Government Area (LGA),Hinchinbrook,2019,Males,69,"5,621",1227.5,664.3,1.08,29,42.0,355.7,369,74.4,18,62.1,,78.3
LGA33800,Local Government Area (LGA),Hinchinbrook,2020,Males,70,"5,594",1251.3,611.0,1.05,21,30.0,248.3,250,50.9,8,38.1,,83.8
LGA33800,Local Government Area (LGA),Hinchinbrook,2021,Males,67,"5,638",1188.4,672.8,1.13,22,32.8,348.6,515,104.5,12,54.5,,80.2
LGA33800,Local Government Area (LGA),Hinchinbrook,2022,Males,85,"5,675",1497.8,681.7,1.05,23,27.1,244.1,205,41.6,11,47.8,,81.4
LGA33800,Local Government Area (LGA),Hinchinbrook,2023,Males,89,"5,656",1573.6,777.8,1.29,30,33.7,372.4,415,84.5,16,53.3,,80.2
LGA33830,Local Government Area (LGA),Hope Vale,2019,Males,4,523,669.9,538.9,1.05,3,,,50,98.2,2,,,
LGA33830,Local Government Area (LGA),Hope Vale,2020,Males,4,525,811.6,538.9,1.05,3,,,51,101.7,2,,,
LGA33830,Local Government Area (LGA),Hope Vale,2021,Males,4,527,737.2,538.9,1.05,2,,,25,49.8,1,,,
LGA33830,Local Government Area (LGA),Hope Vale,2022,Males,4,530,780.5,538.9,1.05,3,,,40,79.2,2,,,
LGA33830,Local Government Area (LGA),Hope Vale,2023,Males,3,537,559.6,538.9,1.05,2,,,28,55.3,2,,,
LGA33960,Local Government Area (LGA),Ipswich,2019,Males,564,"109,149",516.5,669.0,1.08,301,53.4,306.0,"6,086",57.9,179,59.5,182.3,73.3
LGA33960,Local Government Area (LGA),Ipswich,2020,Males,633,"112,610",562.0,725.0,1.24,324,51.2,320.4,"6,246",57.7,181,55.9,178.8,74.4
LGA33960,Local Government Area (LGA),Ipswich,2021,Males,617,"116,093",531.4,676.5,1.13,317,51.4,301.1,"6,081",54.5,162,51.1,154.4,74.6
LGA33960,Local Government Area (LGA),Ipswich,2022,Males,756,"120,815",625.6,779.7,1.21,383,50.7,352.0,"7,287",62.9,194,50.7,176.9,74.7
LGA33960,Local Government Area (LGA),Ipswich,2023,Males,695,"125,126",555.2,664.2,1.1,376,54.1,331.7,"7,757",64.8,191,50.8,166.5,73.2
LGA33980,Local Government Area (LGA),Isaac,2019,Males,25,"11,981",208.7,538.9,1.05,20,80.0,,554,46.9,11,55.0,,64.8
LGA33980,Local Government Area (LGA),Isaac,2020,Males,32,"12,358",258.9,538.9,1.05,20,62.5,,390,32.1,9,45.0,,69.0
LGA33980,Local Government Area (LGA),Isaac,2021,Males,34,"12,661",268.5,538.9,1.05,24,70.6,,625,50.3,17,70.8,,62.0
LGA33980,Local Government Area (LGA),Isaac,2022,Males,34,"12,834",264.9,538.9,1.05,22,64.7,,454,36.1,14,63.6,,69.0
LGA33980,Local Government Area (LGA),Isaac,2023,Males,29,"12,972",223.6,356.3,0.59,22,75.9,181.2,341,26.9,13,59.1,,65.5
LGA34420,Local Government Area (LGA),Kowanyama,2019,Males,4,546,815.9,538.9,1.05,4,,,113,207.7,2,,,
LGA34420,Local Government Area (LGA),Kowanyama,2020,Males,5,548,929.2,538.9,1.05,4,,,97,177.9,3,,,
LGA34420,Local Government Area (LGA),Kowanyama,2021,Males,5,552,922.7,538.9,1.05,4,,,87,158.2,2,,,
LGA34420,Local Government Area (LGA),Kowanyama,2022,Males,1,569,111.9,538.9,1.05,1,,,4,6.8,1,,,
LGA34420,Local Government Area (LGA),Kowanyama,2023,Males,1,570,223.2,538.9,1.05,1,,,22,38.6,1,,,
LGA34530,Local Government Area (LGA),Livingstone,2019,Males,153,"19,862",770.3,645.0,1.04,67,43.8,270.9,"1,039",56.1,36,53.7,152.2,78.1
LGA34530,Local Government Area (LGA),Livingstone,2020,Males,142,"20,211",702.6,558.6,0.96,71,50.0,255.0,803,42.7,32,45.1,117.1,75.0
LGA34530,Local Government Area (LGA),Livingstone,2021,Males,144,"20,598",699.1,567.7,0.95,53,36.8,204.1,927,48.5,24,45.3,100.8,78.9
LGA34530,Local Government Area (LGA),Livingstone,2022,Males,178,"21,087",844.1,682.0,1.05,66,37.1,270.8,"1,245",64.0,36,54.5,168.8,78.1
LGA34530,Local Government Area (LGA),Livingstone,2023,Males,174,"21,535",808.0,603.1,1.0,78,44.8,268.4,"1,074",54.2,40,51.3,143.1,76.4
LGA34570,Local Government Area (LGA),Lockhart River,2019,Males,2,341,669.9,538.9,1.05,2,,,32,98.2,1,,,
LGA34570,Local Government Area (LGA),Lockhart River,2020,Males,3,342,811.6,538.9,1.05,2,,,33,101.7,1,,,
LGA34570,Local Government Area (LGA),Lockhart River,2021,Males,3,343,737.2,538.9,1.05,1,,,16,49.8,0,,,
LGA34570,Local Government Area (LGA),Lockhart River,2022,Males,3,345,780.5,538.9,1.05,2,,,26,79.2,1,,,
LGA34570,Local Government Area (LGA),Lockhart River,2023,Males,2,350,559.6,538.9,1.05,1,,,18,55.3,1,,,
LGA34580,Local Government Area (LGA),Lockyer Valley,2019,Males,178,"20,490",868.6,803.0,1.3,83,46.6,342.8,"1,286",66.9,41,49.4,181.1,77.3
LGA34580,Local Government Area (LGA),Lockyer Valley,2020,Males,130,"20,629",630.1,568.8,0.98,55,42.3,228.7,922,47.8,29,52.7,125.2,77.4
LGA34580,Local Government Area (LGA),Lockyer Valley,2021,Males,155,"20,800",745.1,649.7,1.09,87,56.1,355.8,"1,427",73.5,49,56.3,208.6,73.4
LGA34580,Local Government Area (LGA),Lockyer Valley,2022,Males,163,"21,210",768.4,645.5,1.0,65,39.9,249.4,877,44.5,41,63.1,161.2,78.2
LGA34580,Local Government Area (LGA),Lockyer Valley,2023,Males,178,"21,855",814.3,699.6,1.16,84,47.2,325.6,"1,416",69.9,43,51.2,170.7,75.8
LGA34590,Local Government Area (LGA),Logan,2019,Males,940,"166,607",564.2,702.5,1.14,465,49.5,283.0,"8,519",53.3,255,54.8,156.9,75.2
LGA34590,Local Government Area (LGA),Logan,2020,Males,957,"170,494",561.3,664.9,1.14,495,51.7,296.8,"9,516",58.4,278,56.2,169.1,74.5
LGA34590,Local Government Area (LGA),Logan,2021,Males,"1,013","174,272",581.3,676.3,1.13,486,48.0,282.7,"8,104",48.8,262,53.9,153.6,75.8
LGA34590,Local Government Area (LGA),Logan,2022,Males,"1,273","180,390",705.7,821.6,1.27,563,44.2,322.5,"9,945",57.9,304,54.0,176.4,77.2
LGA34590,Local Government Area (LGA),Logan,2023,Males,"1,144","187,395",610.5,687.5,1.14,546,47.7,304.2,"9,519",53.5,295,54.0,165.2,75.8
LGA34710,Local Government Area (LGA),Longreach,2019,Males,24,"1,838",1305.8,1018.0,1.65,10,41.7,,128,73.9,3,30.0,,80.0
LGA34710,Local Government Area (LGA),Longreach,2020,Males,20,"1,834",1090.5,538.9,1.05,9,45.0,,140,81.3,5,,,78.0
LGA34710,Local Government Area (LGA),Longreach,2021,Males,19,"1,846",1029.3,538.9,1.05,6,31.6,,58,33.5,3,,,80.5
LGA34710,Local Government Area (LGA),Longreach,2022,Males,23,"1,857",1238.6,538.9,1.05,8,34.8,,96,55.0,7,,,81.8
LGA34710,Local Government Area (LGA),Longreach,2023,Males,20,"1,852",1079.9,538.9,1.05,9,45.0,,137,78.4,2,,,76.0
LGA34770,Local Government Area (LGA),Mackay,2019,Males,407,"60,865",668.7,682.1,1.1,182,44.7,273.2,"3,367",58.3,92,50.5,141.3,76.8
LGA34770,Local Government Area (LGA),Mackay,2020,Males,383,"61,512",622.6,607.6,1.04,184,48.0,266.6,"3,129",53.7,108,58.7,160.2,76.3
LGA34770,Local Government Area (LGA),Mackay,2021,Males,455,"62,231",731.1,707.0,1.18,204,44.8,294.4,"3,755",63.9,114,55.9,170.3,76.7
LGA34770,Local Government Area (LGA),Mackay,2022,Males,501,"63,128",793.6,744.9,1.15,211,42.1,289.6,"3,453",58.0,100,47.4,142.4,77.6
LGA34770,Local Government Area (LGA),Mackay,2023,Males,482,"63,991",753.2,690.2,1.14,216,44.8,292.7,"3,325",55.3,120,55.6,165.4,77.2
LGA34800,Local Government Area (LGA),McKinlay,2019,Males,4,430,945.2,538.9,1.05,1,,,26,65.2,1,,,
LGA34800,Local Government Area (LGA),McKinlay,2020,Males,4,430,881.6,538.9,1.05,2,,,27,66.6,2,,,
LGA34800,Local Government Area (LGA),McKinlay,2021,Males,3,436,745.8,538.9,1.05,2,,,25,61.8,1,,,
LGA34800,Local Government Area (LGA),McKinlay,2022,Males,4,439,803.0,538.9,1.05,2,,,18,44.4,1,,,
LGA34800,Local Government Area (LGA),McKinlay,2023,Males,3,439,678.6,538.9,1.05,0,,,20,49.8,0,,,
LGA34830,Local Government Area (LGA),Mapoon,2019,Males,2,231,669.9,538.9,1.05,1,,,22,98.2,1,,,
LGA34830,Local Government Area (LGA),Mapoon,2020,Males,2,231,811.6,538.9,1.05,1,,,23,101.7,1,,,
LGA34830,Local Government Area (LGA),Mapoon,2021,Males,2,232,737.2,538.9,1.05,1,,,11,49.8,0,,,
LGA34830,Local Government Area (LGA),Mapoon,2022,Males,2,233,780.5,538.9,1.05,1,,,18,79.2,1,,,
LGA34830,Local Government Area (LGA),Mapoon,2023,Males,1,237,559.6,538.9,1.05,1,,,12,55.3,1,,,
LGA34860,Local Government Area (LGA),Maranoa,2019,Males,55,"6,509",845.0,783.6,1.27,24,43.6,311.1,345,56.2,11,45.8,,76.8
LGA34860,Local Government Area (LGA),Maranoa,2020,Males,44,"6,495",677.4,642.5,1.1,15,34.1,,344,56.3,9,60.0,,80.0
LGA34860,Local Government Area (LGA),Maranoa,2021,Males,57,"6,511",875.4,830.8,1.39,25,43.9,358.0,306,50.0,13,52.0,,76.8
LGA34860,Local Government Area (LGA),Maranoa,2022,Males,49,"6,574",745.4,671.3,1.04,19,38.8,,330,53.6,7,36.8,,80.2
LGA34860,Local Government Area (LGA),Maranoa,2023,Males,68,"6,665",1020.3,913.5,1.51,38,55.9,544.3,731,117.6,24,63.2,335.3,73.3
LGA34880,Local Government Area (LGA),Mareeba,2019,Males,88,"11,987",734.1,544.4,0.88,47,53.4,304.3,662,60.0,20,42.6,145.8,74.0
LGA34880,Local Government Area (LGA),Mareeba,2020,Males,115,"12,206",942.2,720.6,1.24,45,39.1,311.8,860,76.7,21,46.7,157.1,79.2
LGA34880,Local Government Area (LGA),Mareeba,2021,Males,89,"12,323",722.2,531.8,0.89,47,52.8,308.1,739,65.4,24,51.1,166.4,74.2
LGA34880,Local Government Area (LGA),Mareeba,2022,Males,129,"12,367",1043.1,756.8,1.17,58,45.0,381.6,968,85.7,32,55.2,218.8,77.9
LGA34880,Local Government Area (LGA),Mareeba,2023,Males,112,"12,519",894.6,635.3,1.05,47,42.0,302.1,710,62.2,24,51.1,165.9,78.3
LGA35010,Local Government Area (LGA),Moreton Bay,2019,Males,"1,560","229,991",678.3,629.9,1.02,653,41.9,254.7,"10,771",49.8,320,49.0,129.6,78.4
LGA35010,Local Government Area (LGA),Moreton Bay,2020,Males,"1,535","234,463",654.7,588.4,1.01,656,42.7,248.8,"10,591",48.2,343,52.3,134.1,78.2
LGA35010,Local Government Area (LGA),Moreton Bay,2021,Males,"1,724","238,539",722.7,627.1,1.05,736,42.7,272.1,"11,284",50.7,358,48.6,138.0,77.8
LGA35010,Local Government Area (LGA),Moreton Bay,2022,Males,"1,898","244,357",776.7,662.9,1.02,701,36.9,253.0,"10,488",46.2,315,44.9,115.8,79.2
LGA35010,Local Government Area (LGA),Moreton Bay,2023,Males,"1,845","250,847",735.5,616.5,1.02,698,37.8,250.1,"11,081",47.7,345,49.4,128.1,78.7
LGA35250,Local Government Area (LGA),Mornington,2019,Males,3,552,604.9,538.9,1.05,2,,,57,105.4,1,,,
LGA35250,Local Government Area (LGA),Mornington,2020,Males,3,552,529.7,538.9,1.05,2,,,42,77.6,1,,,
LGA35250,Local Government Area (LGA),Mornington,2021,Males,4,553,718.1,538.9,1.05,3,,,53,99.8,1,,,
LGA35250,Local Government Area (LGA),Mornington,2022,Males,4,554,754.4,538.9,1.05,3,,,62,116.0,2,,,
LGA35250,Local Government Area (LGA),Mornington,2023,Males,4,560,783.6,538.9,1.05,3,,,58,107.7,2,,,
LGA35300,Local Government Area (LGA),Mount Isa,2019,Males,55,"9,903",553.7,803.4,1.3,43,77.9,519.7,862,89.4,24,57.1,298.8,61.2
LGA35300,Local Government Area (LGA),Mount Isa,2020,Males,58,"9,999",583.5,932.7,1.6,38,65.2,466.7,699,71.8,21,54.2,252.8,69.4
LGA35300,Local Government Area (LGA),Mount Isa,2021,Males,53,"9,950",537.1,787.5,1.32,36,67.4,435.9,673,69.6,20,54.7,,71.0
LGA35300,Local Government Area (LGA),Mount Isa,2022,Males,64,"9,869",643.9,884.4,1.37,43,68.2,522.4,937,98.1,24,54.5,284.8,67.3
LGA35300,Local Government Area (LGA),Mount Isa,2023,Males,58,"9,772",596.0,868.0,1.44,30,51.0,373.6,567,60.0,15,51.9,,73.7
LGA35600,Local Government Area (LGA),Murweh,2019,Males,24,"2,064",1162.8,1041.8,1.69,13,54.2,,239,123.5,9,69.2,,74.0
LGA35600,Local Government Area (LGA),Murweh,2020,Males,19,"1,995",952.4,538.9,1.05,8,42.1,,85,45.5,3,,,76.3
LGA35600,Local Government Area (LGA),Murweh,2021,Males,30,"1,934",1551.2,1142.6,1.91,16,53.3,,179,99.1,10,62.5,,74.5
LGA35600,Local Government Area (LGA),Murweh,2022,Males,33,"1,888",1747.9,1207.3,1.87,15,45.5,,144,82.0,5,33.3,,77.5
LGA35600,Local Government Area (LGA),Murweh,2023,Males,22,"1,899",1158.5,823.3,1.36,12,54.5,,229,129.7,7,58.3,,74.0
LGA35670,Local Government Area (LGA),Napranum,2019,Males,3,476,669.9,538.9,1.05,2,,,45,98.2,2,,,
LGA35670,Local Government Area (LGA),Napranum,2020,Males,4,477,811.6,538.9,1.05,2,,,47,101.7,2,,,
LGA35670,Local Government Area (LGA),Napranum,2021,Males,4,478,737.2,538.9,1.05,2,,,23,49.8,1,,,
LGA35670,Local Government Area (LGA),Napranum,2022,Males,4,481,780.5,538.9,1.05,3,,,36,79.2,2,,,
LGA35670,Local Government Area (LGA),Napranum,2023,Males,3,488,559.6,538.9,1.05,2,,,26,55.3,1,,,
LGA35740,Local Government Area (LGA),Noosa,2019,Males,257,"27,382",940.0,570.8,0.92,81,31.4,190.9,964,39.1,45,55.3,118.9,81.2
LGA35740,Local Government Area (LGA),Noosa,2020,Males,237,"27,691",855.1,532.8,0.91,85,36.1,223.6,"1,228",49.4,38,44.5,112.9,79.0
LGA35740,Local Government Area (LGA),Noosa,2021,Males,251,"27,777",904.7,527.3,0.88,91,36.1,213.1,"1,157",46.9,45,49.8,122.5,80.6
LGA35740,Local Government Area (LGA),Noosa,2022,Males,265,"28,021",945.9,520.6,0.8,77,29.0,182.9,958,38.8,50,65.2,120.6,80.9
LGA35740,Local Government Area (LGA),Noosa,2023,Males,276,"28,454",969.2,529.2,0.88,89,32.3,217.3,"1,203",48.3,41,45.9,105.9,81.1
LGA35760,Local Government Area (LGA),North Burnett,2019,Males,62,"5,223",1187.1,670.3,1.09,28,45.2,341.9,336,72.1,20,71.4,261.9,76.0
LGA35760,Local Government Area (LGA),North Burnett,2020,Males,48,"5,185",925.7,581.2,1.0,20,41.7,319.7,378,82.3,11,55.0,,77.3
LGA35760,Local Government Area (LGA),North Burnett,2021,Males,62,"5,145",1205.1,702.0,1.18,23,37.1,354.3,395,87.3,10,43.5,,78.2
LGA35760,Local Government Area (LGA),North Burnett,2022,Males,69,"5,181",1331.8,703.8,1.09,23,33.3,309.6,334,73.8,10,43.5,,81.3
LGA35760,Local Government Area (LGA),North Burnett,2023,Males,68,"5,307",1281.3,704.8,1.17,27,39.7,387.4,400,86.6,16,59.3,,78.7
LGA35780,Local Government Area (LGA),Northern Peninsula Area,2019,Males,4,"1,416",282.5,538.9,1.05,4,,,128,90.9,3,,,
LGA35780,Local Government Area (LGA),Northern Peninsula Area,2020,Males,1,"1,409",71.0,538.9,1.05,1,,,17,12.1,1,,,
LGA35780,Local Government Area (LGA),Northern Peninsula Area,2021,Males,6,"1,409",425.8,538.9,1.05,5,,,139,99.1,4,,,
LGA35780,Local Government Area (LGA),Northern Peninsula Area,2022,Males,3,"1,414",212.2,538.9,1.05,1,,,26,18.5,0,,,
LGA35780,Local Government Area (LGA),Northern Peninsula Area,2023,Males,4,"1,447",276.4,538.9,1.05,4,,,44,30.8,4,,,
LGA35790,Local Government Area (LGA),Palm Island,2019,Males,10,"1,112",899.3,538.9,1.05,10,100.0,,201,181.4,7,70.0,,60.0
LGA35790,Local Government Area (LGA),Palm Island,2020,Males,13,"1,071",1213.8,538.9,1.05,12,92.3,,273,255.6,9,75.0,,61.5
LGA35790,Local Government Area (LGA),Palm Island,2021,Males,5,"1,060",471.7,538.9,1.05,5,,,103,97.4,2,,,
LGA35790,Local Government Area (LGA),Palm Island,2022,Males,10,"1,064",939.8,538.9,1.05,9,90.0,,216,204.7,6,,,54.0
LGA35790,Local Government Area (LGA),Palm Island,2023,Males,7,"1,074",651.8,538.9,1.05,5,,,66,62.6,2,,,
LGA35800,Local Government Area (LGA),Paroo,2019,Males,8,871,923.3,538.9,1.05,5,,,95,117.4,2,,,
LGA35800,Local Government Area (LGA),Paroo,2020,Males,8,866,927.9,538.9,1.05,4,,,150,186.2,1,,,
LGA35800,Local Government Area (LGA),Paroo,2021,Males,7,869,854.1,538.9,1.05,2,,,90,110.9,1,,,
LGA35800,Local Government Area (LGA),Paroo,2022,Males,5,866,571.4,538.9,1.05,2,,,61,75.9,2,,,
LGA35800,Local Government Area (LGA),Paroo,2023,Males,9,881,983.1,538.9,1.05,4,,,62,77.0,2,,,
